Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3
YBL068W	PRS4	"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"	6	1471.22	358.806	824.355	526.244	1577.67	1212.65	1328.56	1518.26	1176.29	1677.81
YBL069W	AST1	"Peripheral membrane protein that interacts with the plasma membrane ATPase Pma1p and has a role in its targeting to the plasma membrane, possibly by influencing its incorporation into lipid rafts"	14	2563.17	1760.43	2374.64	1780.45	2749.64	2133.6	2837.5	2535.37	2506.63	2543.91
YBL072C	RPS8A	Protein component of the small (40S) ribosomal subunit; identical to Rps8Bp and has similarity to rat S8 ribosomal protein	9	2150.22	606.746	2028.62	875.61	1805.74	1553.89	2150.41	2018.07	2059.99	1554.71
YBL074C	AAR2	"Component of the U5 snRNP, required for splicing of U3 precursors; originally described as a splicing factor specifically required for splicing pre-mRNA of the MATa1 cistron"	2	467.736	373.889	408.035	472.712	487.7	838.194	640.782	512.09	842.795	617.894
YBL075C	SSA3	ATPase involved in protein folding and the response to stress; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation; member of the heat shock protein 70 (HSP70) family; localized to the cytoplasm	17	4591.78	995.037	4573.85	1760.6	4024.12	5485.75	5388.87	3960.5	6035.66	3813.62
YBL076C	ILS1	"Cytoplasmic isoleucine-tRNA synthetase, target of the G1-specific inhibitor reveromycin A"	17	4252.77	924.289	2355.47	1165.97	3737.99	2583.93	3650.91	3378.71	2892.3	3512.4
YBL078C	ATG8	"Component of autophagosomes and Cvt vesicles; undergoes conjugation to phosphatidylethanolamine (PE); Atg8p-PE is anchored to membranes, is involved in phagophore expansion, and may mediate membrane fusion during autophagosome formation"	5	1433.16	1011.53	1269.54	1000.19	1720.91	2335.92	1900.7	1876.54	2174.75	2461.14
YBL079W	NUP170	"Subunit of the nuclear pore complex (NPC), required for NPC localization of specific nucleoporins; involved in nuclear envelope permeability and chromosome segregation; has similar to Nup157p; essential role, with Nup157p, in NPC assembly"	20	3142.7	2337.72	2810.98	2456.93	3237.8	4123.83	3760.63	3330.57	4118.62	3561.47
YBL080C	PET112	Subunit of the trimeric GatFAB AmidoTransferase(AdT) complex; involved in the formation of Q-tRNAQ; mutation is functionally complemented by the bacterial GatB ortholog	20	3379.88	5078.86	3894.6	4550.51	2770.99	2928.88	3211.96	2824.82	2842.81	3164.47
YBL082C	ALG3	"Dolichol-P-Man dependent alpha(1-3) mannosyltransferase, involved in the synthesis of dolichol-linked oligosaccharide donor for N-linked glycosylation of proteins"	3	857.917	723.087	970.977	1131.94	976.341	1341.67	1095.58	1200.84	1375.62	1183.12
YBL085W	BOI1	"Protein implicated in polar growth, functionally redundant with Boi2p; interacts with bud-emergence protein Bem1p; contains an SH3 (src homology 3) domain and a PH (pleckstrin homology) domain"	7	1245.93	828.938	1363.96	852.362	1059.04	1313.59	1280.39	1184.79	1355.29	1157.26
YBL086C	YBL086C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	3	377.142	301.828	424.423	315.47	384.432	467.831	408.959	413.725	554.101	376.272
YBL087C	RPL23A	"Protein component of the large (60S) ribosomal subunit, identical to Rpl23Bp and has similarity to E. coli L14 and rat L23 ribosomal proteins"	7	974.296	380.972	809.73	445.807	878.56	698.093	952.057	1086.41	739.558	961.926
YBL088C	TEL1	Protein kinase primarily involved in telomere length regulation; contributes to cell cycle checkpoint control in response to DNA damage; functionally redundant with Mec1p; homolog of human ataxia telangiectasia (ATM) gene	1	139.667	61.2059	113.617	69.5301	167.158	110.999	125.011	166.405	110.143	159.355
YBL090W	MRP21	Mitochondrial ribosomal protein of the small subunit; MRP21 exhibits genetic interactions with mutations in the COX2 and COX3 mRNA 5'-untranslated leader sequences	12	3056.39	5847.17	3170.51	5791.85	4167.31	3601.98	2742.33	3536.84	3067.86	3322.84
YBL091C	MAP2	"Methionine aminopeptidase, catalyzes the cotranslational removal of N-terminal methionine from nascent polypeptides; function is partially redundant with that of Map1p"	3	184.062	37.0895	120.14	46.6342	203.876	115.573	191.422	145.757	158.89	158.335
YBL091C-A	SCS22	Protein involved in regulation of phospholipid metabolism; homolog of Scs2p; similar to D. melanogaster inturned protein	3	753.143	647.616	810.419	658.652	791.455	851.645	786.397	789.995	1026.66	726.597
YBL092W	RPL32	"Protein component of the large (60S) ribosomal subunit, has similarity to rat L32 ribosomal protein; overexpression disrupts telomeric silencing"	14	3893.58	1357.4	2973.03	2001.12	6784.6	3722.28	2650.23	5300.53	4952.37	2699.52
YBL093C	ROX3	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme	1	46.5375	32.4638	44.7112	37.0638	56.6714	50.881	21.3078	65.2337	66.0824	37.2831
YBL095W	YBL095W	"Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	9	2813.99	4074.18	3267.96	3629.89	2868.9	2583.05	2547.76	2620.13	2274.65	2532.14
YBL098W	BNA4	"Kynurenine 3-mono oxygenase, required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"	18	4189.98	5010.25	5139.35	5961.41	3494.82	4829.42	4793.97	4915.24	3392.53	4868.22
YBL099W	ATP1	"Alpha subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; phosphorylated"	241	46215.8	68592.5	53021.1	60758.9	44139.4	46651	46938.7	45654.5	37746.7	52840.8
YBL101C	ECM21	Protein involved in regulating the endocytosis of plasma membrane proteins; identified as a substrate for ubiquitination by Rsp5p and deubiquitination by Ubp2p; promoter contains several Gcn4p binding elements	9	3253.72	759.827	2217.44	1343.56	4060.51	2202.31	2609.79	2701.31	2242.53	2386.74
YBL102W	SFT2	"Non-essential tetra-spanning membrane protein found mostly in the late Golgi, can suppress some sed5 alleles; may be part of the transport machinery, but precise function is unknown; similar to mammalian syntaxin 5"	3	303.218	119.04	237.952	186.404	353.48	334.207	263.377	320.106	357.963	275.167
YBL104C	SEA4	"Subunit of the SEA (Seh1-associated) complex, a coatomer-related complex that associates dynamically with the vacuole; has an N-terminal beta-propeller fold and a C-terminal RING motif; promoter contains multiple GCN4 binding sites"	5	891.409	215.542	508.581	260.436	655.263	607.695	751.691	744.824	587.597	792.511
YBL105C	PKC1	"Protein serine/threonine kinase essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)"	8	1488.12	754.284	1291.58	928.824	1479.15	1453.84	1281.8	1415.97	1584.65	1246.76
YBL107C	YBL107C	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YBL107C is not an essential gene	3	865.739	3015.25	1401.14	2238.14	802.255	866.273	809.747	799.016	1011.01	625.709
YBR001C	NTH2	"Putative neutral trehalase, required for thermotolerance and may mediate resistance to other cellular stresses"	5	445.314	236.077	399.093	365.908	386.073	486.084	429.139	533.162	452.879	464.321
YBR002C	RER2	Cis-prenyltransferase involved in dolichol synthesis; participates in endoplasmic reticulum (ER) protein sorting	3	1572.86	899.791	1307.61	1152.32	2004.01	1741.14	1586.98	1683.14	1787.84	1365.37
YBR003W	COQ1	"Hexaprenyl pyrophosphate synthetase, catalyzes the first step in ubiquinone (coenzyme Q) biosynthesis"	24	4548.57	7011.03	4957.79	7357.56	4742.71	4188.41	4290.09	4335.19	3692.24	3431.99
YBR004C	GPI18	"Functional ortholog of human PIG-V, which is a mannosyltransferase that transfers the second mannose in glycosylphosphatidylinositol biosynthesis; the authentic, non-tagged protein was localized to mitochondria"	1	179.565	62.8007	75.8761	56.4855	122.402	72.6754	140.73	123.734	84.9176	149.615
YBR006W	UGA2	Succinate semialdehyde dehydrogenase involved in the utilization of gamma-aminobutyrate (GABA) as a nitrogen source; part of the 4-aminobutyrate and glutamate degradation pathways; localized to the cytoplasm	2	375.706	150.04	302.658	191.924	336.067	366.951	390.077	370.282	388.378	348.879
YBR009C	HHF1	"Histone H4, core histone protein required for chromatin assembly and chromosome function; one of two identical histone proteins (see also HHF2); contributes to telomeric silencing; N-terminal domain involved in maintaining genomic integrity"	9	2833.97	1352.06	2267.15	1914.99	7508.29	3097.53	2118.1	7084.61	5138.28	2879.4
YBR010W	HHT1	"Histone H3, core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT2); regulated by acetylation, methylation, and phosphorylation"	8	2957.44	1483.4	2623.29	2230.04	5060.93	2665.72	1929.3	6950.4	4285.97	3584.24
YBR011C	IPP1	"Cytoplasmic inorganic pyrophosphatase (PPase), homodimer that catalyzes the rapid exchange of oxygens from Pi with water, highly expressed and essential for viability, active-site residues show identity to those from E. coli PPase"	12	2763.47	1373.02	2063.56	1525.88	2784.49	2451.43	3094.26	2663.45	2790.86	2635.99
YBR014C	GRX7	Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; functional overlap with GRX6	4	1493.81	611.461	1010.56	614.674	1999.92	1124.2	1520.42	1527.74	1293.5	1736.3
YBR015C	MNN2	"Alpha-1,2-mannosyltransferase, responsible for addition of the first alpha-1,2-linked mannose to form the branches on the mannan backbone of oligosaccharides, localizes to an early Golgi compartment"	23	6684.46	3466.21	5205.91	3265.06	8349.67	6238.65	6784.28	6809.76	7071.39	7034.45
YBR022W	POA1	"Phosphatase that is highly specific for ADP-ribose 1''-phosphate, a tRNA splicing metabolite; may have a role in regulation of tRNA splicing"	5	486.127	696.099	438.975	588.509	470.856	788.947	533.599	519.563	645.521	566.953
YBR023C	CHS3	"Chitin synthase III, catalyzes the transfer of N-acetylglucosamine (GlcNAc) to chitin; required for synthesis of the majority of cell wall chitin, the chitin ring during bud emergence, and spore wall chitosan"	4	420.93	272.673	383.425	264.892	421.986	356.752	468.662	415.964	368.561	506.641
YBR024W	SCO2	"Protein anchored to the mitochondrial inner membrane, similar to Sco1p and may have a redundant function with Sco1p in delivery of copper to cytochrome c oxidase; interacts with Cox2p"	13	2777.61	3643.21	3397.96	3871.29	2429.83	2984.39	2930.69	3265.01	2280.89	2852.42
YBR025C	OLA1	P-loop ATPase with similarity to human OLA1 and bacterial YchF; identified as specifically interacting with the proteasome; protein levels are induced by hydrogen peroxide	20	5473.77	2198.31	2853.51	2749.11	6032.99	5597.31	5710.26	5820.44	4898.89	6179.35
YBR026C	ETR1	"2-enoyl thioester reductase, member of the medium chain dehydrogenase/reductase family; localized to in mitochondria, where it has a probable role in fatty acid synthesis"	59	12661	19436.4	14500.7	19224.5	10629.6	13433.3	11591.7	10053.6	11527.4	10477.5
YBR028C	YPK3	An AGC kinase phosphorylated by cAMP-dependent protein kinase (PKA) in a TORC1-dependent manner	2	108.449	53.0694	84.0384	66.1542	117.037	89.0038	102.989	123.936	75.1644	137.685
YBR029C	CDS1	"Phosphatidate cytidylyltransferase (CDP-diglyceride synthetase); an enzyme that catalyzes that conversion of CTP + phosphate into diphosphate + CDP-diaclglyerol, a critical step in the synthesis of all major yeast phospholipids"	16	4617.2	3501.74	4350.58	3198.3	5487.83	5228.98	3754	4797.63	5814.85	3911.23
YBR031W	RPL4A	"N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl4Bp and has similarity to E. coli L4 and rat L4 ribosomal proteins"	18	5428.37	2548.89	4826.12	2829.17	5470.72	4172.24	5279.36	5955.48	4524.81	4771.01
YBR034C	HMT1	"Nuclear SAM-dependent mono- and asymmetric arginine dimethylating methyltransferase that modifies hnRNPs, including Npl3p and Hrp1p, affecting their activity and nuclear export; methylates U1 snRNP protein Snp1p and ribosomal protein Rps2p"	2	2228.11	1936.79	1534.52	1724.59	1522.27	4078.24	2750.74	2145.83	2935.28	2887.5
YBR035C	PDX3	"Pyridoxine (pyridoxamine) phosphate oxidase, has homologs in E. coli and Myxococcus xanthus; transcription is under the general control of nitrogen metabolism"	2	153.968	68.4398	106.972	84.5861	151.678	104.584	160.433	143.648	132.869	135.235
YBR036C	CSG2	"Endoplasmic reticulum membrane protein, required for mannosylation of inositolphosphorylceramide and for growth at high calcium concentrations"	1	284.726	104.636	194.173	141.743	231.872	230.529	268.197	249.412	245.346	261.78
YBR037C	SCO1	"Copper-binding protein of the mitochondrial inner membrane, required for cytochrome c oxidase activity and respiration; may function to deliver copper to cytochrome c oxidase; has similarity to thioredoxins"	5	730.586	1215.46	809.899	1171.28	773.082	876.295	802.388	1308.08	550.015	1325.85
YBR038W	CHS2	Chitin synthase II; catalyzes transfer of N-acetylglucosamine (GlcNAc) to chitin upon activation of zymogenic form; required for chitin synthesis in the primary septum during cytokinesis; localization regulated by Cdk1p during mitosis	2	137.815	119.443	146.441	133.075	162.248	95.3852	156.741	151.888	94.4981	176.443
YBR039W	ATP3	"Gamma subunit of the F1 sector of mitochondrial F1F0 ATP synthase, which is a large, evolutionarily conserved enzyme complex required for ATP synthesis"	67	19370.4	25939.3	19916.2	27977.9	24024.9	19163.9	18711.4	20338.5	15253.1	19626.8
YBR041W	FAT1	Very long chain fatty acyl-CoA synthetase and long chain fatty acid transporter; activates imported fatty acids with a preference for very long lengths (C20-C26); has a separate function in the transport of long chain fatty acids	15	5043.72	3023.26	4200.77	3201.8	4837.43	4866.98	4944.2	5355.3	5043.28	5362.24
YBR042C	CST26	Protein required for incorporation of stearic acid into phosphatidylinositol; affects chromosome stability when overexpressed	9	2045.56	1146.95	1916.14	1271.34	1735.92	2037.48	2019.54	1972.4	2173.51	1745.8
YBR043C	QDR3	"Multidrug transporter of the major facilitator superfamily, has a role in polyamine homeostasis; expression is upregulated under polyamine stress; required for resistance to quinidine, barban, cisplatin, and bleomycin"	6	1171.21	1656.34	1262.79	1398.49	1184.7	1362.23	1318.04	1240.24	902.181	1357.36
YBR044C	TCM62	Protein involved in the assembly of the mitochondrial succinate dehydrogenase complex; putative chaperone	21	3905.71	6174.43	4537.31	5628.74	3376.06	3878.72	4252	3676.7	3443.98	3769.25
YBR046C	ZTA1	"NADPH-dependent quinone reductase, GFP-tagged protein localizes to the cytoplasm and nucleus; has similarity to E. coli quinone oxidoreductase and to human zeta-crystallin"	22	4788.96	4185.18	4086.9	3732.74	4945.76	5372.98	4479.59	4203.88	6501.51	4040.93
